hunter.kill_energy,hunter.hunt_cost,seed,no_extinction_pass,no_extinction_value,no_extinction_margin,max_10x_pass,max_10x_value,max_10x_margin,grazer_cycle_pass,grazer_cycle_value,grazer_cycle_margin,fertility_band_pass,fertility_band_value,fertility_band_margin,grass_band_pass,grass_band_value,grass_band_margin,tree_growth_pass,tree_growth_value,tree_growth_margin,mature_trees_10k_pass,mature_trees_10k_value,mature_trees_10k_margin,animals_10k_pass,animals_10k_value,animals_10k_margin,first_extinction_tick,first_extinction_species,first_extinction_dominant_cause,grazer_peaks,hunter_extinction_tick,hunter_immigrants,pp_lag,pp_corr,pp_undefined
70,0.00,1,true,22,21.000000,true,55,0.838235,true,16789,10.192667,true,206.94430541992188,0.059344,true,0.8784999847412109,0.075263,true,308,16.111111,true,88,1.514286,true,35,16.500000,,,,14,,0,2000,0.0032,
70,0.00,2,true,23,22.000000,true,63,0.796774,true,17503,10.668667,true,208.6678009033203,0.051510,true,0.8823999762535095,0.071158,true,395,20.944444,true,120,2.428571,true,24,11.000000,,,,11,,0,2000,0.2668,
70,0.00,3,true,32,31.000000,true,62,0.806250,true,16265,9.843333,true,212.32040405273438,0.034907,true,0.8812000155448914,0.072421,true,333,17.500000,true,103,1.942857,true,46,22.000000,,,,10,,0,2000,0.3393,
70,0.00,42,true,33,32.000000,true,59,0.831429,true,17875,10.916667,true,215.21229553222656,0.021762,true,0.8773000240325928,0.076526,true,272,14.111111,true,57,0.628571,true,53,25.500000,,,,12,,0,1350,0.2436,
70,0.25,1,true,29,28.000000,true,575,0.828358,true,17515,10.676667,true,208.25619506835938,0.053381,true,0.8790000081062317,0.074737,true,369,19.500000,true,121,2.457143,true,34,16.000000,,,,10,,0,1800,0.0115,
70,0.25,2,true,29,28.000000,true,52,0.847059,true,16980,10.320000,true,205.1851043701172,0.067340,true,0.8791000247001648,0.074632,true,440,23.444444,true,113,2.228571,true,37,17.500000,,,,13,,0,2000,0.2744,
70,0.25,3,true,32,31.000000,true,71,0.778125,true,16930,10.286667,true,211.0424041748047,0.040716,true,0.8812000155448914,0.072421,true,312,16.333333,true,89,1.542857,true,48,23.000000,,,,11,,0,2000,0.1800,
70,0.25,42,true,27,26.000000,true,67,0.808571,true,14104,8.402667,true,212.78570556640625,0.032792,true,0.8792999982833862,0.074421,true,298,15.555556,true,73,1.085714,true,41,19.500000,,,,10,,0,2000,0.1233,
70,0.50,1,true,14,13.000000,true,61,0.820588,true,16399,9.932667,true,214.32080078125,0.025815,true,0.8816999793052673,0.071895,true,393,20.833333,true,126,2.600000,true,20,9.000000,,,,10,,0,2000,-0.3396,
70,0.50,2,true,13,12.000000,true,58,0.834286,true,17499,10.666000,true,211.53070068359375,0.038497,true,0.8810999989509583,0.072526,true,438,23.333333,true,93,1.657143,true,39,18.500000,,,,13,,0,1950,-0.3062,
