tick,kind,species,patch_x,patch_y,x,y,cause,detail
963,birth,grazer,13,10,104,81,,2858
964,birth,grazer,16,26,128,211,,2859
964,birth,grazer,11,7,93,61,,2860
964,birth,grazer,14,27,117,221,,2861
964,birth,grazer,12,26,103,213,,2862
964,birth,grazer,28,17,227,136,,2863
964,birth,grazer,26,15,208,127,,2864
964,birth,grazer,6,8,55,65,,2865
965,birth,grazer,12,25,100,203,,2866
965,birth,grazer,13,24,106,199,,2867
965,birth,grazer,12,14,96,112,,2868
965,birth,grazer,11,12,95,96,,2869
965,birth,grazer,11,8,95,70,,2870
966,birth,grazer,16,4,131,32,,2871
966,birth,grazer,29,17,239,136,,2872
967,birth,grazer,19,20,159,166,,2873
967,birth,grazer,14,25,119,200,,2874
967,birth,grazer,17,24,140,197,,2875
968,birth,grazer,27,24,220,197,,2876
968,birth,grazer,31,24,250,194,,2877
968,birth,grazer,30,24,241,196,,2878
968,birth,grazer,31,24,251,198,,2879
969,birth,grazer,19,25,159,200,,2880
969,birth,grazer,28,22,229,181,,2881
969,birth,grazer,12,8,99,66,,2882
969,birth,grazer,6,4,51,34,,2883
969,birth,grazer,31,25,248,207,,2884
971,birth,grazer,11,17,88,141,,2885
971,birth,grazer,7,16,57,130,,2886
971,birth,grazer,10,15,81,125,,2887
971,birth,grazer,5,19,40,154,,2888
972,birth,grazer,21,19,168,152,,2889
972,birth,grazer,30,26,243,212,,2890
972,birth,grazer,10,17,80,143,,2891
972,birth,grazer,26,23,214,187,,2892
973,birth,grazer,17,25,142,202,,2893
973,birth,grazer,24,20,193,164,,2894
974,birth,grazer,24,18,193,151,,2895
974,birth,grazer,12,27,96,221,,2896
974,birth,grazer,29,26,239,212,,2897
974,birth,grazer,10,15,87,125,,2898
974,birth,grazer,29,26,233,208,,2899
974,birth,grazer,10,21,84,171,,2900
974,birth,grazer,27,22,220,176,,2901
975,birth,grazer,9,24,72,199,,2902
975,birth,grazer,21,27,173,217,,2903
975,birth,grazer,19,17,157,141,,2904
975,birth,grazer,19,23,154,191,,2905
975,birth,grazer,20,21,161,169,,2906
975,birth,grazer,5,23,45,190,,2907
975,birth,grazer,21,27,174,216,,2908
975,birth,grazer,9,19,77,154,,2909
975,birth,grazer,19,18,152,144,,2910
975,birth,grazer,21,26,168,208,,2911
975,birth,grazer,18,23,149,184,,2912
976,birth,grazer,9,27,75,223,,2913
976,birth,grazer,22,17,183,142,,2914
976,birth,grazer,13,23,104,189,,2915
976,birth,grazer,10,25,82,200,,2916
976,birth,grazer,18,27,145,217,,2917
976,birth,grazer,18,18,151,150,,2918
976,death,grazer,22,15,182,121,eaten,142
977,birth,grazer,20,25,167,201,,2919
977,birth,grazer,12,25,102,207,,2920
977,birth,grazer,30,26,241,214,,2921
977,birth,grazer,7,17,61,142,,2922
977,birth,grazer,14,9,112,78,,2923
977,birth,grazer,29,13,234,104,,2924
977,birth,grazer,17,28,140,224,,2925
977,birth,grazer,23,11,186,91,,2926
978,birth,grazer,8,23,70,189,,2927
978,birth,grazer,27,8,219,71,,2928
978,birth,grazer,3,8,28,68,,2929
978,birth,grazer,14,8,117,67,,2930
978,birth,grazer,13,28,104,226,,2931
978,birth,grazer,14,10,113,84,,2932
978,birth,grazer,4,3,37,30,,2933
978,birth,grazer,13,27,108,223,,2934
978,birth,grazer,8,16,71,131,,2935
979,birth,grazer,30,27,245,220,,2936
979,birth,grazer,18,26,149,208,,2937
979,birth,grazer,7,16,61,132,,2938
979,birth,grazer,11,16,88,131,,2939
979,birth,grazer,10,22,87,176,,2940
979,birth,grazer,11,25,92,202,,2941
979,birth,grazer,17,23,143,191,,2942
979,birth,grazer,20,28,164,224,,2943
979,birth,grazer,11,23,94,191,,2944
979,birth,grazer,19,24,158,192,,2945
980,birth,grazer,28,10,224,83,,2946
980,birth,grazer,8,27,70,220,,2947
980,birth,grazer,31,25,250,205,,2948
980,birth,grazer,13,11,105,90,,2949
980,birth,grazer,9,27,79,223,,2950
980,birth,grazer,20,17,167,139,,2951
980,birth,grazer,12,9,96,78,,2952
980,birth,grazer,13,27,104,221,,2953
980,birth,grazer,28,24,226,192,,2954
981,birth,grazer,26,14,214,117,,2955
981,birth,grazer,22,17,183,138,,2956
981,birth,grazer,8,16,64,135,,2957
981,birth,grazer,20,26,163,215,,2958
981,birth,grazer,21,19,168,153,,2959
981,birth,grazer,9,22,72,177,,2960
981,birth,grazer,27,6,223,51,,2961
981,birth,grazer,25,11,202,93,,2962
982,birth,grazer,25,20,207,161,,2963
982,birth,grazer,28,30,231,247,,2964
982,birth,grazer,28,31,226,250,,2965
982,birth,grazer,22,15,183,120,,2966
982,birth,grazer,29,12,237,98,,2967
982,birth,grazer,26,12,214,103,,2968
982,birth,grazer,31,31,248,251,,2969
982,birth,grazer,29,30,237,247,,2970
982,birth,grazer,27,31,223,253,,2971
982,birth,grazer,29,30,239,247,,2972
982,birth,grazer,26,21,208,170,,2973
982,birth,grazer,28,30,231,247,,2974
982,birth,grazer,27,31,222,254,,2975
983,birth,grazer,19,18,159,148,,2976
983,birth,grazer,24,9,197,73,,2977
984,birth,grazer,0,30,0,243,,2978
984,birth,grazer,10,10,81,81,,2979
984,birth,grazer,13,10,105,83,,2980
984,birth,grazer,18,25,150,201,,2981
984,birth,grazer,2,27,17,219,,2982
984,birth,grazer,9,6,76,55,,2983
984,birth,grazer,12,9,103,78,,2984
984,birth,grazer,0,29,0,239,,2985
984,birth,grazer,5,12,45,103,,2986
984,birth,grazer,0,27,2,221,,2987
984,birth,grazer,0,30,1,246,,2988
984,birth,grazer,2,24,19,194,,2989
984,birth,grazer,9,10,75,84,,2990
984,birth,grazer,2,28,17,225,,2991
985,birth,grazer,11,12,95,101,,2992
985,birth,grazer,10,12,82,97,,2993
985,birth,grazer,9,15,76,121,,2994
986,birth,grazer,11,26,92,209,,2995
986,birth,grazer,22,17,183,143,,2996
986,birth,grazer,10,26,82,215,,2997
987,birth,grazer,27,26,221,212,,2998
987,birth,grazer,24,26,196,215,,2999
987,birth,grazer,22,27,181,219,,3000
987,birth,grazer,26,14,209,119,,3001
987,birth,grazer,27,23,220,188,,3002
987,birth,grazer,27,23,216,190,,3003
987,birth,grazer,24,10,192,87,,3004
987,birth,grazer,6,13,55,111,,3005
987,birth,grazer,24,19,195,153,,3006
987,birth,grazer,26,26,215,212,,3007
987,birth,grazer,25,26,203,210,,3008
987,birth,grazer,20,27,166,218,,3009
987,birth,grazer,26,27,210,219,,3010
987,birth,grazer,26,27,215,218,,3011
988,birth,grazer,30,13,245,111,,3012
988,birth,grazer,29,10,233,80,,3013
988,birth,grazer,24,18,192,144,,3014
988,birth,grazer,31,12,250,98,,3015
988,birth,grazer,30,5,241,47,,3016
988,birth,grazer,28,13,225,105,,3017
988,birth,grazer,24,13,193,111,,3018
988,birth,grazer,28,12,227,100,,3019
988,birth,grazer,28,8,227,67,,3020
989,birth,grazer,4,12,33,99,,3021
990,birth,grazer,24,15,198,127,,3022
990,birth,grazer,11,10,93,83,,3023
990,birth,grazer,20,25,161,205,,3024
990,birth,grazer,3,9,26,79,,3025
990,birth,grazer,23,15,188,125,,3026
991,birth,grazer,8,19,69,154,,3027
991,birth,grazer,3,10,29,83,,3028
991,birth,grazer,3,20,25,160,,3029
991,birth,grazer,8,17,69,141,,3030
991,birth,grazer,24,17,193,142,,3031
991,birth,grazer,5,13,43,105,,3032
991,birth,grazer,6,18,53,148,,3033
991,birth,grazer,7,25,56,203,,3034
991,birth,grazer,26,19,211,156,,3035
992,birth,grazer,5,22,47,181,,3036
992,birth,grazer,14,7,112,62,,3037
992,death,grazer,22,14,182,114,eaten,346
993,birth,grazer,2,26,18,212,,3038
993,birth,grazer,10,5,83,46,,3039
993,birth,grazer,2,27,16,222,,3040
993,birth,grazer,10,20,80,166,,3041
993,birth,grazer,12,7,99,60,,3042
993,birth,grazer,2,26,18,214,,3043
993,birth,grazer,0,19,0,156,,3044
993,birth,grazer,11,24,91,194,,3045
993,birth,grazer,9,7,75,56,,3046
993,birth,grazer,9,26,76,213,,3047
993,birth,grazer,0,28,3,226,,3048
993,birth,grazer,0,28,2,226,,3049
993,birth,grazer,2,24,16,195,,3050
993,birth,grazer,0,18,0,151,,3051
993,birth,grazer,9,24,78,192,,3052
994,birth,grazer,9,8,75,69,,3053
994,birth,grazer,13,12,106,96,,3054
994,birth,grazer,14,12,112,103,,3055
994,birth,grazer,8,24,69,199,,3056
994,birth,grazer,12,4,102,32,,3057
994,birth,grazer,9,11,79,88,,3058
994,birth,grazer,11,13,94,105,,3059
995,birth,grazer,5,19,40,158,,3060
995,birth,grazer,5,9,40,72,,3061
996,birth,grazer,8,6,70,49,,3062
996,birth,grazer,19,19,159,154,,3063
996,birth,grazer,10,18,80,144,,3064
996,birth,grazer,12,22,98,176,,3065
996,death,grazer,30,28,245,225,eaten,168
997,birth,grazer,2,10,20,80,,3066
997,birth,grazer,10,15,87,126,,3067
997,birth,grazer,16,26,135,208,,3068
997,birth,grazer,24,21,199,168,,3069
997,birth,grazer,9,16,73,128,,3070
997,birth,grazer,9,16,75,135,,3071
997,birth,grazer,6,22,52,177,,3072
998,birth,grazer,30,28,245,225,,3073
998,birth,grazer,25,24,206,198,,3074
998,birth,grazer,22,31,180,249,,3075
998,birth,grazer,19,22,153,176,,3076
998,birth,grazer,24,27,199,222,,3077
998,birth,grazer,24,31,192,252,,3078
998,birth,grazer,12,12,98,97,,3079
998,birth,grazer,24,24,197,199,,3080
998,birth,grazer,22,31,178,252,,3081
998,birth,grazer,24,26,193,211,,3082
998,birth,grazer,13,25,104,203,,3083
998,birth,grazer,9,6,74,55,,3084
998,birth,grazer,4,13,34,106,,3085
998,birth,grazer,13,11,106,92,,3086
998,birth,grazer,22,23,180,189,,3087
998,birth,grazer,22,24,177,194,,3088
998,birth,grazer,23,30,184,247,,3089
998,birth,grazer,22,26,181,213,,3090
998,birth,grazer,22,30,181,247,,3091
999,birth,grazer,13,8,110,71,,3092
999,birth,grazer,5,19,46,158,,3093
999,birth,grazer,10,15,85,127,,3094
999,birth,grazer,6,25,48,202,,3095
999,birth,grazer,30,9,243,75,,3096
999,birth,grazer,11,7,92,63,,3097
999,birth,grazer,24,31,192,249,,3098
999,birth,grazer,23,31,186,254,,3099
999,birth,grazer,27,6,218,48,,3100
999,birth,grazer,9,25,78,201,,3101
999,birth,grazer,8,18,66,144,,3102
1000,birth,grazer,27,16,216,130,,3103
1000,birth,grazer,25,15,205,127,,3104
1000,birth,grazer,11,9,95,78,,3105
1000,birth,grazer,12,20,96,166,,3106
1000,germination,tree,28,2,225,21,,3107
1000,germination,tree,5,2,47,22,,3108
1000,germination,tree,4,6,36,48,,3109
1000,germination,tree,4,6,39,53,,3110
1000,germination,tree,28,7,228,57,,3111
1000,germination,tree,27,9,218,72,,3112
1000,germination,tree,28,8,227,70,,3113
1000,germination,tree,30,9,246,79,,3114
1000,germination,tree,27,12,223,97,,3115
1000,germination,tree,28,17,225,142,,3116
1000,germination,tree,29,17,238,141,,3117
1000,germination,tree,26,19,209,153,,3118
1000,germination,tree,24,22,194,179,,3119
1000,germination,tree,4,25,32,205,,3120
1000,germination,tree,0,28,0,225,,3121
1000,germination,tree,27,30,217,247,,3122
1001,birth,grazer,14,10,112,80,,3123
1001,birth,grazer,14,27,118,218,,3124
1001,birth,grazer,29,25,236,205,,3125
1001,birth,grazer,11,19,93,157,,3126
1001,birth,grazer,6,15,48,127,,3127
1001,birth,grazer,22,17,183,143,,3128
1001,birth,grazer,5,15,42,127,,3129
1001,birth,grazer,29,21,236,170,,3130
1002,birth,grazer,5,13,40,104,,3131
1002,birth,grazer,13,11,105,95,,3132
1002,birth,grazer,24,18,193,149,,3133
1002,birth,grazer,14,24,114,198,,3134
1002,birth,grazer,22,16,183,135,,3135
1002,birth,grazer,31,23,250,191,,3136
1003,birth,grazer,12,21,103,174,,3137
1003,birth,grazer,7,18,56,144,,3138
1003,birth,grazer,10,23,83,188,,3139
1003,birth,grazer,13,21,104,175,,3140
1003,birth,grazer,12,11,97,95,,3141
1003,birth,grazer,28,24,228,194,,3142
1004,birth,grazer,30,26,240,215,,3143
1004,birth,grazer,31,15,254,126,,3144
1004,birth,grazer,2,21,20,168,,3145
1004,birth,grazer,24,19,195,154,,3146
1004,birth,grazer,26,16,208,129,,3147
1004,birth,grazer,6,17,51,142,,3148
1004,birth,grazer,25,19,200,157,,3149
1004,birth,grazer,28,18,228,148,,3150
1006,birth,grazer,26,15,208,127,,3151
1006,birth,grazer,24,16,198,132,,3152
1006,birth,grazer,9,22,74,179,,3153
1006,birth,grazer,12,12,103,96,,3154
1006,birth,grazer,23,19,188,156,,3155
1006,birth,grazer,11,22,95,176,,3156
1006,birth,grazer,10,15,87,126,,3157
1006,birth,grazer,5,22,45,176,,3158
1006,birth,grazer,15,24,120,199,,3159
1006,birth,grazer,22,17,183,143,,3160
1006,birth,grazer,9,24,75,192,,3161
1007,birth,grazer,10,22,84,183,,3162
1007,birth,grazer,10,26,83,208,,3163
1007,birth,grazer,7,2,62,21,,3164
1007,birth,grazer,7,14,56,116,,3165
1007,birth,grazer,9,2,76,22,,3166
1007,birth,grazer,13,7,109,59,,3167
1007,birth,grazer,24,20,196,166,,3168
1007,birth,grazer,26,15,211,127,,3169
1007,birth,grazer,5,11,42,91,,3170
1007,birth,grazer,8,15,64,121,,3171
1008,birth,grazer,16,27,129,223,,3172
1008,birth,grazer,14,25,117,204,,3173
1008,birth,grazer,26,22,211,178,,3174
1008,birth,grazer,22,15,183,126,,3175
1008,birth,grazer,8,24,65,192,,3176
1008,birth,grazer,10,4,85,39,,3177
1008,birth,grazer,10,6,82,55,,3178
1008,birth,grazer,18,26,149,208,,3179
1008,birth,grazer,18,19,151,154,,3180
1009,birth,grazer,25,21,200,170,,3181
1009,birth,grazer,21,18,168,144,,3182
1009,birth,grazer,12,9,103,79,,3183
1010,birth,grazer,31,9,252,79,,3184
1010,birth,grazer,30,25,244,200,,3185
1010,birth,grazer,18,18,151,148,,3186
1010,birth,grazer,31,9,250,74,,3187
1010,birth,grazer,31,6,255,50,,3188
1010,birth,grazer,14,9,112,73,,3189
1010,birth,grazer,11,23,94,191,,3190
1010,birth,grazer,31,7,250,58,,3191
1010,birth,grazer,27,11,219,91,,3192
1010,birth,grazer,30,7,244,57,,3193
1011,birth,grazer,25,16,202,135,,3194
1012,birth,grazer,31,6,252,53,,3195
1012,birth,grazer,29,10,235,83,,3196
1012,birth,grazer,23,9,190,78,,3197
1012,birth,grazer,24,16,196,132,,3198
1013,birth,grazer,21,18,168,151,,3199
1013,birth,grazer,7,13,59,104,,3200
1013,birth,grazer,12,20,96,167,,3201
1013,birth,grazer,19,20,159,161,,3202
1013,birth,grazer,2,7,23,63,,3203
1013,birth,grazer,17,26,136,212,,3204
1013,birth,grazer,25,10,203,86,,3205
1013,birth,grazer,24,14,192,113,,3206
1013,birth,grazer,30,9,246,78,,3207
1013,birth,grazer,3,11,30,89,,3208
1013,birth,grazer,15,28,126,226,,3209
1013,birth,grazer,2,9,23,72,,3210
1014,birth,grazer,6,9,53,72,,3211
1014,birth,grazer,31,10,250,84,,3212
1014,birth,grazer,20,21,162,170,,3213
1014,birth,grazer,5,24,47,199,,3214
1014,birth,grazer,21,25,170,205,,3215
1014,birth,grazer,19,26,155,208,,3216
1014,birth,grazer,3,8,25,68,,3217
1014,birth,grazer,4,12,37,102,,3218
1014,birth,grazer,31,11,252,89,,3219
1015,birth,grazer,13,10,104,80,,3220
1015,birth,grazer,9,15,76,126,,3221
1016,birth,grazer,26,10,211,80,,3222
1016,birth,grazer,3,7,28,61,,3223
1016,birth,grazer,21,19,169,153,,3224
1016,birth,grazer,14,25,118,204,,3225
1016,birth,grazer,28,13,229,107,,3226
1016,birth,grazer,24,17,192,138,,3227
1016,birth,grazer,26,20,214,165,,3228
1016,birth,grazer,29,14,237,117,,3229
1016,birth,grazer,30,14,247,116,,3230
1016,birth,grazer,0,30,0,241,,3231
1016,birth,grazer,30,14,243,115,,3232
1016,birth,grazer,31,12,254,102,,3233
1016,death,grazer,23,10,188,83,eaten,143
1017,birth,grazer,18,6,149,51,,3234
1017,birth,grazer,19,6,153,53,,3235
1017,birth,grazer,22,16,182,134,,3236
1017,birth,grazer,19,7,152,59,,3237
1017,birth,grazer,18,6,148,54,,3238
1018,birth,grazer,23,4,187,37,,3239
1018,birth,grazer,5,6,42,55,,3240
1018,birth,grazer,18,25,145,202,,3241
1018,birth,grazer,18,5,148,40,,3242
1018,birth,grazer,13,13,111,104,,3243
1018,birth,grazer,30,8,246,71,,3244
1018,birth,grazer,30,13,243,104,,3245
1018,birth,grazer,18,5,150,45,,3246
1018,birth,grazer,7,19,60,158,,3247
1018,birth,grazer,9,5,76,46,,3248
1018,birth,grazer,5,15,47,125,,3249
1018,birth,grazer,4,10,36,83,,3250
1018,birth,grazer,6,6,48,49,,3251
1019,birth,grazer,4,7,35,63,,3252
1019,birth,grazer,29,2,236,20,,3253
1019,birth,grazer,11,17,89,136,,3254
1019,birth,grazer,2,4,19,34,,3255
1019,birth,grazer,25,19,202,159,,3256
1019,birth,grazer,5,18,47,144,,3257
1019,birth,grazer,22,4,177,34,,3258
1019,birth,grazer,24,6,192,53,,3259
1019,birth,grazer,27,3,223,28,,3260
1019,storm,,0,0,,,,0.3682 0.1040 0.0007
1020,birth,grazer,17,3,143,28,,3261
1020,birth,grazer,27,4,219,32,,3262
1020,birth,grazer,27,19,218,159,,3263
1020,birth,grazer,5,12,44,101,,3264
1020,birth,grazer,17,4,143,35,,3265
1021,birth,grazer,11,10,95,84,,3266
1021,birth,grazer,24,5,195,43,,3267
1021,birth,grazer,19,27,158,217,,3268
1021,birth,grazer,22,5,182,47,,3269
1021,birth,grazer,4,13,37,111,,3270
1021,birth,grazer,11,15,88,125,,3271
1021,birth,grazer,24,5,198,47,,3272
1021,birth,grazer,31,28,254,226,,3273
1021,birth,grazer,23,7,184,56,,3274
1021,birth,grazer,23,4,185,33,,3275
1022,birth,grazer,28,22,227,183,,3276
1022,birth,grazer,29,23,236,186,,3277
1022,birth,grazer,20,22,161,179,,3278
1022,birth,grazer,6,22,53,183,,3279
1022,birth,grazer,19,5,159,47,,3280
1022,birth,grazer,22,23,180,184,,3281
1022,birth,grazer,4,5,38,47,,3282
1022,birth,grazer,14,28,119,224,,3283
1022,birth,grazer,24,22,192,182,,3284
1022,birth,grazer,22,17,177,138,,3285
1023,birth,grazer,19,9,158,74,,3286
1023,birth,grazer,7,20,62,163,,3287
1023,birth,grazer,20,12,160,96,,3288
1023,birth,grazer,21,19,172,152,,3289
1023,birth,grazer,19,10,154,81,,3290
1023,birth,grazer,31,8,255,71,,3291
1023,birth,grazer,8,18,69,146,,3292
1023,birth,grazer,20,7,167,57,,3293
1023,birth,grazer,22,18,176,149,,3294
1023,birth,grazer,18,7,150,63,,3295
1023,birth,grazer,22,19,181,155,,3296
1023,birth,grazer,20,13,162,107,,3297
1023,birth,grazer,20,12,160,100,,3298
1023,death,grazer,31,9,255,75,eaten,311
1024,birth,grazer,11,5,91,44,,3299
1024,birth,grazer,18,21,151,175,,3300
1024,birth,grazer,19,22,156,179,,3301
1024,birth,grazer,21,7,169,56,,3302
1024,birth,grazer,4,4,35,36,,3303
1024,birth,grazer,18,19,151,152,,3304
1025,birth,grazer,13,22,104,183,,3305
1025,birth,grazer,24,13,199,108,,3306
1025,birth,grazer,26,4,215,36,,3307
1025,birth,grazer,21,5,168,44,,3308
1025,birth,grazer,19,22,158,176,,3309
1025,birth,grazer,22,6,176,48,,3310
1026,birth,grazer,25,4,200,34,,3311
1026,birth,grazer,28,25,227,203,,3312
1026,birth,grazer,4,11,39,95,,3313
1026,birth,grazer,15,23,122,191,,3314
1026,death,grazer,2,12,20,102,eaten,741
1027,birth,grazer,4,9,35,79,,3315
1027,birth,grazer,23,17,184,136,,3316
1027,birth,grazer,23,31,187,249,,3317
1027,birth,grazer,22,15,183,125,,3318
1027,birth,grazer,27,24,223,196,,3319
1027,birth,grazer,4,5,39,43,,3320
1027,birth,grazer,27,4,218,35,,3321
1027,birth,grazer,21,6,173,52,,3322
1028,birth,grazer,15,27,120,223,,3323
1028,birth,grazer,13,8,104,67,,3324
1028,birth,grazer,19,9,155,77,,3325
1028,birth,grazer,6,5,54,42,,3326
1029,birth,grazer,5,5,43,44,,3327
1029,birth,grazer,19,19,157,153,,3328
1029,birth,grazer,5,7,40,62,,3329
1029,birth,grazer,28,19,227,156,,3330
1029,birth,grazer,3,5,29,41,,3331
1030,birth,grazer,2,8,23,70,,3332
1030,birth,grazer,3,6,25,48,,3333
1031,birth,grazer,7,31,60,250,,3334
1031,birth,grazer,23,20,191,161,,3335
1031,birth,grazer,8,31,66,252,,3336
1032,birth,grazer,14,24,112,197,,3337
1032,birth,grazer,14,8,114,69,,3338
1032,birth,grazer,14,10,112,80,,3339
1032,birth,grazer,4,6,32,54,,3340
1033,birth,grazer,30,5,240,43,,3341
1033,birth,grazer,5,4,40,32,,3342
1033,birth,grazer,27,9,221,74,,3343
1033,birth,grazer,30,28,243,225,,3344
1033,birth,grazer,22,16,183,131,,3345
1033,birth,grazer,8,18,68,144,,3346
1033,birth,grazer,27,8,219,64,,3347
1034,birth,grazer,18,3,144,28,,3348
1034,birth,grazer,22,2,183,20,,3349
1034,birth,grazer,27,2,219,22,,3350
1034,birth,grazer,19,7,152,57,,3351
1034,birth,grazer,7,5,58,47,,3352
1034,birth,grazer,28,9,229,77,,3353
1034,birth,grazer,25,5,201,40,,3354
1034,birth,grazer,25,2,202,21,,3355
