tick,grazers,hunters,trees,grass_mean,shrub_mean,moisture_mean,fertility_mean,detritus_total,temperature,hunter_immigrants,grazer_starved,grazer_eaten,grazer_old_age,grazer_crowded,grazer_burnt,hunter_starved,hunter_eaten,hunter_old_age,hunter_crowded,hunter_burnt,patches_burning,total_burnt,grazer_energy_cost_mult_mean,grazer_energy_cost_mult_sd,grazer_flee_distance_mean,grazer_flee_distance_sd,grazer_repro_threshold_mean,grazer_repro_threshold_sd,hunter_energy_cost_mult_mean,hunter_energy_cost_mult_sd,hunter_flee_distance_mean,hunter_flee_distance_sd,hunter_repro_threshold_mean,hunter_repro_threshold_sd,rain_mm,runoff_mm,ponded_mm,soil_water_mm,drainage_mm,outflow_mm,soil_n,soil_p,soil_k,leached_n,outflow_p,waterlogged_frac,pipe_in_mm,pipe_out_edge_mm
443,782,22,194,0.6395,0.0504,227.1892,147.9659,93916.7031,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0257,3.9999,0.1016,70.0394,1.7827,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.9350,86.2191,0.0000,0.0000,1.0259,50.4868,37.5576,0.0002,0.0116,0.0000,0.0000,0.0000
444,784,22,194,0.6400,0.0505,227.1797,147.9659,94222.4844,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0257,4.0000,0.1016,70.0340,1.7844,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.9350,86.2157,0.0000,0.0000,1.0259,50.4868,37.5576,0.0002,0.0116,0.0000,0.0000,0.0000
445,784,22,194,0.6405,0.0505,227.1705,147.9659,94534.3125,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0257,4.0000,0.1016,70.0340,1.7844,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.9350,86.2122,0.0000,0.0000,1.0259,50.4868,37.5576,0.0002,0.0116,0.0000,0.0000,0.0000
446,786,22,194,0.6410,0.0505,227.1609,147.9659,94844.5781,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0257,3.9997,0.1016,70.0311,1.7851,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.9350,86.2087,0.0000,0.0000,1.0259,50.4868,37.5576,0.0002,0.0116,0.0000,0.0000,0.0000
447,789,22,194,0.6415,0.0505,227.1518,147.9659,95147.0391,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0258,3.9999,0.1016,70.0274,1.7931,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.9350,86.2053,0.0000,0.0000,1.0259,50.4868,37.5576,0.0002,0.0116,0.0000,0.0000,0.0000
448,790,22,194,0.6421,0.0506,227.1424,147.9659,95448.6953,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0258,4.0001,0.1018,70.0262,1.7922,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.9350,86.2018,0.0000,0.0000,1.0259,50.4868,37.5576,0.0002,0.0116,0.0000,0.0000,0.0000
449,789,22,194,0.6426,0.0506,227.1333,147.9659,95760.5938,20.7842,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9993,0.0258,4.0001,0.1018,70.0263,1.7934,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.9350,86.1985,0.0000,0.0000,1.0259,50.4868,37.5576,0.0002,0.0116,0.0000,0.0000,0.0000
450,794,22,207,0.6431,0.0506,225.0950,149.1047,96001.0781,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0258,3.9999,0.1025,70.0332,1.8021,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8074,85.4460,0.0318,0.0000,1.0456,50.4874,37.5603,0.0000,0.0116,0.0000,0.0000,0.0000
451,794,22,207,0.6436,0.0506,225.0861,149.1047,96301.0391,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0258,3.9999,0.1025,70.0332,1.8021,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8074,85.4426,0.0000,0.0000,1.0456,50.4874,37.5603,0.0000,0.0116,0.0000,0.0000,0.0000
452,793,22,207,0.6441,0.0507,225.0770,149.1047,96619.9766,20.7842,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9993,0.0258,3.9999,0.1026,70.0333,1.8032,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8074,85.4393,0.0000,0.0000,1.0456,50.4874,37.5603,0.0000,0.0116,0.0000,0.0000,0.0000
453,795,22,207,0.6446,0.0507,225.0678,149.1047,96923.6328,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.0259,3.9996,0.1027,70.0359,1.8038,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8074,85.4359,0.0000,0.0000,1.0456,50.4874,37.5603,0.0000,0.0116,0.0000,0.0000,0.0000
454,797,22,207,0.6451,0.0507,225.0585,149.1047,97231.8594,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0259,3.9995,0.1027,70.0390,1.8029,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8074,85.4325,0.0000,0.0000,1.0456,50.4874,37.5603,0.0000,0.0116,0.0000,0.0000,0.0000
455,795,22,207,0.6456,0.0507,225.0494,149.1047,97576.1562,20.7842,0,0,2,0,0,0,0,0,0,0,0,0,0,0.9993,0.0260,3.9995,0.1028,70.0390,1.8052,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8074,85.4291,0.0000,0.0000,1.0456,50.4874,37.5603,0.0000,0.0116,0.0000,0.0000,0.0000
456,796,22,207,0.6461,0.0508,225.0399,149.1047,97888.8984,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0259,3.9997,0.1029,70.0431,1.8076,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8074,85.4256,0.0000,0.0000,1.0456,50.4874,37.5603,0.0000,0.0116,0.0000,0.0000,0.0000
457,796,22,207,0.6466,0.0508,225.0311,149.1047,98193.7500,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0259,3.9997,0.1029,70.0431,1.8076,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8074,85.4223,0.0000,0.0000,1.0456,50.4874,37.5603,0.0000,0.0116,0.0000,0.0000,0.0000
458,803,22,207,0.6472,0.0508,225.0218,149.1047,98497.8750,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9990,0.0261,3.9998,0.1035,70.0435,1.8165,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8074,85.4189,0.0000,0.0000,1.0456,50.4874,37.5603,0.0000,0.0116,0.0000,0.0000,0.0000
459,803,22,207,0.6477,0.0508,225.0130,149.1047,98797.1641,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9990,0.0261,3.9998,0.1035,70.0435,1.8165,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8074,85.4157,0.0000,0.0000,1.0456,50.4874,37.5603,0.0000,0.0116,0.0000,0.0000,0.0000
460,804,22,207,0.6482,0.0509,222.9946,150.3102,99038.6641,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9990,0.0261,4.0000,0.1037,70.0463,1.8171,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6999,84.6717,0.0252,0.0000,1.0657,50.4882,37.5651,0.0000,0.0116,0.0000,0.0000,0.0000
461,804,22,207,0.6487,0.0509,222.9858,150.3102,99355.9609,20.7842,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9989,0.0260,4.0001,0.1036,70.0421,1.8152,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6999,84.6685,0.0000,0.0000,1.0657,50.4882,37.5651,0.0000,0.0116,0.0000,0.0000,0.0000
462,805,22,207,0.6492,0.0509,222.9768,150.3102,99662.2969,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0.0260,3.9998,0.1038,70.0442,1.8150,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6999,84.6652,0.0000,0.0000,1.0657,50.4882,37.5651,0.0000,0.0116,0.0000,0.0000,0.0000
463,808,22,207,0.6497,0.0510,222.9678,150.3102,99968.3516,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0.0261,3.9994,0.1041,70.0474,1.8155,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6999,84.6619,0.0000,0.0000,1.0657,50.4882,37.5651,0.0000,0.0116,0.0000,0.0000,0.0000
464,808,22,207,0.6502,0.0510,222.9587,150.3102,100278.9688,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0.0261,3.9994,0.1041,70.0474,1.8155,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6999,84.6585,0.0000,0.0000,1.0657,50.4882,37.5651,0.0000,0.0116,0.0000,0.0000,0.0000
465,808,22,207,0.6507,0.0510,222.9497,150.3102,100595.6641,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0.0261,3.9994,0.1041,70.0474,1.8155,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6999,84.6552,0.0000,0.0000,1.0657,50.4882,37.5651,0.0000,0.0116,0.0000,0.0000,0.0000
466,808,22,207,0.6512,0.0510,222.9404,150.3102,100910.8281,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0.0261,3.9994,0.1041,70.0474,1.8155,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6999,84.6518,0.0000,0.0000,1.0657,50.4882,37.5651,0.0000,0.0116,0.0000,0.0000,0.0000
467,810,22,207,0.6516,0.0511,222.9317,150.3102,101218.0156,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0.0263,3.9991,0.1042,70.0360,1.8286,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6999,84.6486,0.0000,0.0000,1.0657,50.4882,37.5651,0.0000,0.0116,0.0000,0.0000,0.0000
468,812,22,207,0.6521,0.0511,222.9226,150.3102,101524.5625,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0.0263,3.9992,0.1042,70.0333,1.8277,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6999,84.6452,0.0000,0.0000,1.0657,50.4882,37.5651,0.0000,0.0116,0.0000,0.0000,0.0000
469,816,22,207,0.6526,0.0511,222.9140,150.3102,101826.2031,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9988,0.0263,3.9993,0.1042,70.0336,1.8250,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6999,84.6420,0.0000,0.0000,1.0657,50.4882,37.5651,0.0000,0.0116,0.0000,0.0000,0.0000
470,818,22,207,0.6532,0.0511,220.8829,151.4764,102068.7188,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0.0262,3.9994,0.1043,70.0330,1.8254,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6066,83.8936,0.0208,0.0000,1.0856,50.4891,37.5699,0.0000,0.0116,0.0000,0.0000,0.0000
471,820,22,207,0.6536,0.0512,220.8743,151.4764,102373.3047,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9988,0.0263,3.9995,0.1043,70.0261,1.8295,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6066,83.8905,0.0000,0.0000,1.0856,50.4891,37.5699,0.0000,0.0116,0.0000,0.0000,0.0000
472,820,22,207,0.6541,0.0512,220.8655,151.4764,102681.9922,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9988,0.0263,3.9995,0.1043,70.0261,1.8295,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6066,83.8872,0.0000,0.0000,1.0856,50.4891,37.5699,0.0000,0.0116,0.0000,0.0000,0.0000
473,822,22,207,0.6546,0.0512,220.8566,151.4764,102990.4062,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9988,0.0263,3.9995,0.1042,70.0307,1.8325,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6066,83.8839,0.0000,0.0000,1.0856,50.4891,37.5699,0.0000,0.0116,0.0000,0.0000,0.0000
474,824,22,207,0.6551,0.0513,220.8477,151.4764,103303.3672,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0.0264,3.9996,0.1041,70.0269,1.8343,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6066,83.8807,0.0000,0.0000,1.0856,50.4891,37.5699,0.0000,0.0116,0.0000,0.0000,0.0000
475,824,22,207,0.6556,0.0513,220.8389,151.4764,103622.3906,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0.0264,3.9996,0.1041,70.0269,1.8343,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6066,83.8774,0.0000,0.0000,1.0856,50.4891,37.5699,0.0000,0.0116,0.0000,0.0000,0.0000
476,824,22,207,0.6561,0.0513,220.8298,151.4764,103939.9609,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0.0264,3.9996,0.1041,70.0269,1.8343,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6066,83.8741,0.0000,0.0000,1.0856,50.4891,37.5699,0.0000,0.0116,0.0000,0.0000,0.0000
477,824,22,207,0.6566,0.0513,220.8213,151.4764,104249.4453,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0.0264,3.9996,0.1041,70.0269,1.8343,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6066,83.8709,0.0000,0.0000,1.0856,50.4891,37.5699,0.0000,0.0116,0.0000,0.0000,0.0000
478,824,22,207,0.6570,0.0514,220.8124,151.4764,104558.3672,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0.0264,3.9996,0.1041,70.0269,1.8343,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6066,83.8676,0.0000,0.0000,1.0856,50.4891,37.5699,0.0000,0.0116,0.0000,0.0000,0.0000
479,826,22,207,0.6575,0.0514,220.8039,151.4764,104862.2891,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9990,0.0264,3.9999,0.1042,70.0245,1.8328,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.6066,83.8645,0.0000,0.0000,1.0856,50.4891,37.5699,0.0000,0.0116,0.0000,0.0000,0.0000
480,826,22,207,0.6580,0.0514,218.7613,152.6049,105135.8125,20.7842,0,0,2,0,0,0,0,0,0,0,0,0,0,0.9991,0.0264,3.9998,0.1045,70.0288,1.8439,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.5229,83.1119,0.0190,0.0000,1.1053,50.4899,37.5746,0.0000,0.0116,0.0000,0.0000,0.0000
481,829,22,207,0.6585,0.0514,218.7528,152.6049,105442.6484,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.0264,3.9994,0.1047,70.0267,1.8458,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.5229,83.1088,0.0000,0.0000,1.1053,50.4899,37.5746,0.0000,0.0116,0.0000,0.0000,0.0000
482,836,22,207,0.6590,0.0515,218.7442,152.6049,105753.6484,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0265,3.9988,0.1051,70.0200,1.8424,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.5229,83.1056,0.0000,0.0000,1.1053,50.4899,37.5746,0.0000,0.0116,0.0000,0.0000,0.0000
483,836,22,207,0.6595,0.0515,218.7355,152.6049,106064.3438,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0265,3.9988,0.1051,70.0200,1.8424,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.5229,83.1024,0.0000,0.0000,1.1053,50.4899,37.5746,0.0000,0.0116,0.0000,0.0000,0.0000
484,839,22,207,0.6599,0.0515,231.6550,152.6049,106379.6094,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0265,3.9993,0.1054,70.0238,1.8531,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,7.6274,2.6326,2.2878,88.6519,0.0000,1.3098,1.1053,50.4899,37.5746,0.0000,0.0109,0.0000,0.0001,0.0001
485,839,22,207,0.6604,0.0516,231.6475,152.6049,106700.8984,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0265,3.9993,0.1054,70.0238,1.8531,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.2878,88.6487,0.0000,0.0000,1.1053,50.4899,37.5746,0.0000,0.0109,0.0000,0.0000,0.0000
486,839,22,207,0.6609,0.0516,231.6401,152.6049,107020.8281,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0265,3.9993,0.1054,70.0238,1.8531,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.2878,88.6455,0.0000,0.0000,1.1053,50.4899,37.5746,0.0000,0.0109,0.0000,0.0000,0.0000
487,845,22,207,0.6613,0.0516,231.6328,152.6049,107332.5547,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.0266,3.9993,0.1057,70.0323,1.8601,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.2878,88.6424,0.0000,0.0000,1.1053,50.4899,37.5746,0.0000,0.0109,0.0000,0.0000,0.0000
488,851,22,207,0.6618,0.0516,231.6255,152.6049,107643.8125,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.0266,4.0003,0.1066,70.0314,1.8606,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.2878,88.6392,0.0000,0.0000,1.1053,50.4899,37.5746,0.0000,0.0109,0.0000,0.0000,0.0000
489,855,22,207,0.6622,0.0516,231.6185,152.6049,107949.9766,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.0266,4.0003,0.1067,70.0330,1.8668,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.2878,88.6362,0.0000,0.0000,1.1053,50.4899,37.5746,0.0000,0.0109,0.0000,0.0000,0.0000
490,858,22,207,0.6626,0.0517,229.6252,153.2871,108190.1406,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991,0.0266,4.0011,0.1075,70.0321,1.8671,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.0411,87.1786,0.8237,0.0000,1.1188,50.4799,37.5713,0.0081,0.0109,0.0000,0.0000,0.0000
491,860,22,207,0.6631,0.0517,229.6170,153.2871,108499.1719,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.0266,4.0013,0.1076,70.0280,1.8716,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.0411,87.1756,0.0000,0.0000,1.1188,50.4799,37.5713,0.0081,0.0109,0.0000,0.0000,0.0000
492,860,22,207,0.6635,0.0517,229.6085,153.2871,108812.4297,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.0266,4.0013,0.1076,70.0280,1.8716,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.0411,87.1725,0.0000,0.0000,1.1188,50.4799,37.5713,0.0081,0.0109,0.0000,0.0000,0.0000
493,861,22,207,0.6640,0.0518,229.6000,153.2871,109125.3750,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991,0.0266,4.0012,0.1075,70.0267,1.8709,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.0411,87.1693,0.0000,0.0000,1.1188,50.4799,37.5713,0.0081,0.0109,0.0000,0.0000,0.0000
494,861,22,207,0.6645,0.0518,229.5914,153.2871,109442.8672,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991,0.0266,4.0012,0.1075,70.0267,1.8709,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.0411,87.1662,0.0000,0.0000,1.1188,50.4799,37.5713,0.0081,0.0109,0.0000,0.0000,0.0000
495,863,22,207,0.6649,0.0518,229.5830,153.2871,109766.3281,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.0266,4.0012,0.1074,70.0257,1.8715,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.0411,87.1631,0.0000,0.0000,1.1188,50.4799,37.5713,0.0081,0.0109,0.0000,0.0000,0.0000
496,862,22,207,0.6654,0.0518,229.5743,153.2871,110103.5156,20.7842,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9992,0.0266,4.0013,0.1075,70.0258,1.8726,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.0411,87.1599,0.0000,0.0000,1.1188,50.4799,37.5713,0.0081,0.0109,0.0000,0.0000,0.0000
497,866,22,207,0.6658,0.0518,229.5661,153.2871,110417.4141,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.0266,4.0008,0.1081,70.0243,1.8822,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.0411,87.1568,0.0000,0.0000,1.1188,50.4799,37.5713,0.0081,0.0109,0.0000,0.0000,0.0000
498,866,22,207,0.6663,0.0519,229.5575,153.2871,110730.8594,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.0266,4.0008,0.1081,70.0243,1.8822,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.0411,87.1537,0.0000,0.0000,1.1188,50.4799,37.5713,0.0081,0.0109,0.0000,0.0000,0.0000
499,868,22,207,0.6668,0.0519,229.5494,153.2871,111039.1406,20.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0267,4.0006,0.1081,70.0263,1.8856,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,2.0411,87.1507,0.0000,0.0000,1.1188,50.4799,37.5713,0.0081,0.0109,0.0000,0.0000,0.0000
500,869,22,221,0.6673,0.0519,227.4716,154.3459,111280.1016,22.5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0267,4.0008,0.1081,70.0243,1.8854,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8751,86.3815,0.0538,0.0000,1.1397,50.4807,37.5746,0.0002,0.0109,0.0000,0.0000,0.0000
501,871,22,221,0.6677,0.0520,227.4635,154.3459,111606.2578,22.5741,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9994,0.0267,4.0004,0.1088,70.0215,1.8846,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8751,86.3785,0.0000,0.0000,1.1397,50.4807,37.5746,0.0002,0.0109,0.0000,0.0000,0.0000
502,873,22,221,0.6682,0.0520,227.4552,154.3459,111921.7188,22.5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0268,4.0001,0.1091,70.0306,1.8928,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8751,86.3755,0.0000,0.0000,1.1397,50.4807,37.5746,0.0002,0.0109,0.0000,0.0000,0.0000
503,873,22,221,0.6686,0.0520,227.4468,154.3459,112236.8516,22.5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0268,4.0001,0.1091,70.0306,1.8928,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8751,86.3724,0.0000,0.0000,1.1397,50.4807,37.5746,0.0002,0.0109,0.0000,0.0000,0.0000
504,873,22,221,0.6691,0.0521,227.4384,154.3459,112556.5312,22.5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0268,4.0001,0.1091,70.0306,1.8928,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8751,86.3693,0.0000,0.0000,1.1397,50.4807,37.5746,0.0002,0.0109,0.0000,0.0000,0.0000
505,875,22,221,0.6695,0.0521,227.4302,154.3459,112882.1719,22.5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0268,4.0002,0.1090,70.0289,1.8921,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8751,86.3663,0.0000,0.0000,1.1397,50.4807,37.5746,0.0002,0.0109,0.0000,0.0000,0.0000
506,875,22,221,0.6700,0.0521,227.4216,154.3459,113206.6094,22.5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0268,4.0002,0.1090,70.0289,1.8921,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8751,86.3631,0.0000,0.0000,1.1397,50.4807,37.5746,0.0002,0.0109,0.0000,0.0000,0.0000
507,874,22,221,0.6704,0.0521,227.4136,154.3459,113537.6562,22.5741,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9994,0.0268,4.0002,0.1090,70.0290,1.8932,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8751,86.3601,0.0000,0.0000,1.1397,50.4807,37.5746,0.0002,0.0109,0.0000,0.0000,0.0000
508,874,22,221,0.6709,0.0522,227.4052,154.3459,113868.3281,22.5741,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9995,0.0270,3.9997,0.1093,70.0260,1.8986,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8751,86.3570,0.0000,0.0000,1.1397,50.4807,37.5746,0.0002,0.0109,0.0000,0.0000,0.0000
509,874,22,221,0.6713,0.0522,227.3972,154.3459,114178.7188,22.5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0270,3.9997,0.1093,70.0260,1.8986,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.8751,86.3541,0.0000,0.0000,1.1397,50.4807,37.5746,0.0002,0.0109,0.0000,0.0000,0.0000
510,876,22,221,0.6718,0.0522,225.2294,155.6826,114413.7656,22.5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0270,4.0000,0.1094,70.0262,1.9037,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.7478,85.5545,0.0280,0.0000,1.1642,50.4818,37.5824,0.0000,0.0109,0.0000,0.0000,0.0000
511,876,22,221,0.6723,0.0522,225.2215,155.6826,114727.0312,22.5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0270,4.0000,0.1094,70.0262,1.9037,1.0002,0.0140,3.9877,0.0403,74.6831,1.0023,0.0000,0.0000,1.7478,85.5516,0.0000,0.0000,1.1642,50.4818,37.5824,0.0000,0.0109,0.0000,0.0000,0.0000
